college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
3702,中国海洋大学,朝鲜语,3,582,584,2019,本科一批,重庆,文科
3702,中国海洋大学,汉语言文学,2,581,582,2019,本科一批,重庆,文科
3702,中国海洋大学,财务管理,2,586,587,2019,本科一批,重庆,文科
3718,山东大学威海分校,人力资源管理,2,580,581,2019,本科一批,重庆,文科
3718,山东大学威海分校,新闻学,2,580,580,2019,本科一批,重庆,文科
3718,山东大学威海分校,会计学,2,585,586,2019,本科一批,重庆,文科
3718,山东大学威海分校,法学,2,581,582,2019,本科一批,重庆,文科
3718,山东大学威海分校,汉语言文学,2,585,589,2019,本科一批,重庆,文科
3738,济南大学,中国语言文学类,4,545,548,2019,本科一批,重庆,文科
3738,济南大学,新闻传播学类,3,542,543,2019,本科一批,重庆,文科
3738,济南大学,旅游管理类,2,539,541,2019,本科一批,重庆,文科
3738,济南大学,工商管理类,2,542,546,2019,本科一批,重庆,文科
3738,济南大学,经济学类,2,542,546,2019,本科一批,重庆,文科
3738,济南大学,英语（师范兼非师范类）,3,537,543,2019,本科一批,重庆,文科
3738,济南大学,法学类,4,535,551,2019,本科一批,重庆,文科
3738,济南大学,公共管理类,2,539,540,2019,本科一批,重庆,文科
3738,济南大学,应用心理学,2,539,547,2019,本科一批,重庆,文科
3740,山东师范大学,汉语国际教育,1,543,543,2019,本科一批,重庆,文科
3740,山东师范大学,政治学类,1,545,545,2019,本科一批,重庆,文科
3740,山东师范大学,历史学类,3,543,544,2019,本科一批,重庆,文科
3740,山东师范大学,教育学,1,542,542,2019,本科一批,重庆,文科
3740,山东师范大学,中国语言文学类,2,548,548,2019,本科一批,重庆,文科
3761,青岛大学,经济学类,1,557,557,2019,本科一批,重庆,文科
3761,青岛大学,金融学类,1,552,552,2019,本科一批,重庆,文科
3761,青岛大学,法学,1,553,553,2019,本科一批,重庆,文科
3761,青岛大学,汉语言文学,2,556,556,2019,本科一批,重庆,文科
3761,青岛大学,英语,1,552,552,2019,本科一批,重庆,文科
3761,青岛大学,德语,1,554,554,2019,本科一批,重庆,文科
3761,青岛大学,新闻学,1,555,555,2019,本科一批,重庆,文科
3761,青岛大学,工商管理类,1,555,555,2019,本科一批,重庆,文科
3761,青岛大学,旅游管理类,1,555,555,2019,本科一批,重庆,文科
3781,山东科技大学,工商管理,2,536,536,2019,本科一批,重庆,文科
3781,山东科技大学,会计学,2,536,538,2019,本科一批,重庆,文科
3781,山东科技大学,行政管理,2,535,536,2019,本科一批,重庆,文科
3781,山东科技大学,物流管理,2,535,540,2019,本科一批,重庆,文科
3795,山东大学威海分校,金融学类（中外合作办学）,2,574,581,2019,本科一批,重庆,文科
3799,中国海洋大学,法学类（中外合作办学）,4,551,562,2019,本科一批,重庆,文科
4102,郑州大学,行政管理,2,568,570,2019,本科一批,重庆,文科
4102,郑州大学,人力资源管理,2,571,572,2019,本科一批,重庆,文科
4102,郑州大学,社会工作,2,565,566,2019,本科一批,重庆,文科
4102,郑州大学,教育学,2,568,568,2019,本科一批,重庆,文科
4102,郑州大学,历史学,2,567,575,2019,本科一批,重庆,文科
4102,郑州大学,旅游管理类,2,565,566,2019,本科一批,重庆,文科
4102,郑州大学,市场营销,4,565,567,2019,本科一批,重庆,文科
4102,郑州大学,会计学,1,577,577,2019,本科一批,重庆,文科
4102,郑州大学,金融学（含国际化班）,1,576,576,2019,本科一批,重庆,文科
4102,郑州大学,国际经济与贸易,2,570,572,2019,本科一批,重庆,文科
4102,郑州大学,工商管理,2,570,571,2019,本科一批,重庆,文科
4102,郑州大学,英语,2,568,573,2019,本科一批,重庆,文科
4102,郑州大学,中国语言文学类,2,568,572,2019,本科一批,重庆,文科
4102,郑州大学,新闻学,2,567,567,2019,本科一批,重庆,文科
4102,郑州大学,广告学,2,567,576,2019,本科一批,重庆,文科
4102,郑州大学,法学类,2,573,575,2019,本科一批,重庆,文科
4149,河南大学,金融学类,2,561,567,2019,本科一批,重庆,文科
4149,河南大学,法学,4,549,553,2019,本科一批,重庆,文科
4149,河南大学,中国语言文学类,5,550,554,2019,本科一批,重庆,文科
4149,河南大学,新闻传播学类,3,549,550,2019,本科一批,重庆,文科
4149,河南大学,会计学,2,553,555,2019,本科一批,重庆,文科
4149,河南大学,历史学类,2,551,556,2019,本科一批,重庆,文科
4149,河南大学,文化产业管理,3,551,552,2019,本科一批,重庆,文科
4173,河南师范大学,政治学与行政学,5,524,533,2019,本科一批,重庆,文科
4173,河南师范大学,汉语国际教育,5,524,529,2019,本科一批,重庆,文科
4173,河南师范大学,教育学,5,525,535,2019,本科一批,重庆,文科
4173,河南师范大学,马克思主义理论,5,525,528,2019,本科一批,重庆,文科
4201,武汉大学,公共管理类,2,614,614,2019,本科一批,重庆,文科
4201,武汉大学,社会科学试验班（信息管理类）,3,613,614,2019,本科一批,重庆,文科
4201,武汉大学,中国语言文学类,2,613,615,2019,本科一批,重庆,文科
4201,武汉大学,人文科学试验班（弘毅学堂）,2,613,614,2019,本科一批,重庆,文科
4201,武汉大学,工商管理类,2,615,619,2019,本科一批,重庆,文科
4201,武汉大学,历史学类,2,612,612,2019,本科一批,重庆,文科
4201,武汉大学,经济学类,3,614,616,2019,本科一批,重庆,文科
4201,武汉大学,新闻传播学类,2,615,616,2019,本科一批,重庆,文科
4201,武汉大学,法学,2,616,620,2019,本科一批,重庆,文科
4202,武汉工程大学,经济与贸易类,2,534,539,2019,本科一批,重庆,文科
4202,武汉工程大学,法学,2,533,535,2019,本科一批,重庆,文科
4203,中国地质大学（武汉）,公共事业管理,1,564,564,2019,本科一批,重庆,文科
4203,中国地质大学（武汉）,广播电视学,1,562,562,2019,本科一批,重庆,文科
4203,中国地质大学（武汉）,会计学,1,576,576,2019,本科一批,重庆,文科
4203,中国地质大学（武汉）,行政管理,1,561,561,2019,本科一批,重庆,文科
4203,中国地质大学（武汉）,工商管理（双语教学班）,1,566,566,2019,本科一批,重庆,文科
4207,华中农业大学,社会学类,3,558,568,2019,本科一批,重庆,文科
4207,华中农业大学,外国语言文学类,2,566,566,2019,本科一批,重庆,文科
4207,华中农业大学,工商管理类,2,568,569,2019,本科一批,重庆,文科
4207,华中农业大学,法学,2,560,563,2019,本科一批,重庆,文科
4207,华中农业大学,广告学,2,560,568,2019,本科一批,重庆,文科
4210,湖北大学,国际经济与贸易,2,548,561,2019,本科一批,重庆,文科
4210,湖北大学,中国语言文学类,2,551,552,2019,本科一批,重庆,文科
4210,湖北大学,外国语言文学类,2,547,548,2019,本科一批,重庆,文科
4210,湖北大学,新闻传播学类,2,549,549,2019,本科一批,重庆,文科
4210,湖北大学,档案学,2,547,548,2019,本科一批,重庆,文科
9941,湖北大学,政治学类（中外合作办学）,3,526,529,2019,本科一批,重庆,文科
4215,中南民族大学,法学类,5,542,551,2019,本科一批,重庆,文科
4215,中南民族大学,新闻传播学类,3,540,549,2019,本科一批,重庆,文科
4215,中南民族大学,中国语言文学类,7,541,556,2019,本科一批,重庆,文科
4215,中南民族大学,民族学,3,537,543,2019,本科一批,重庆,文科
4215,中南民族大学,英语,2,540,549,2019,本科一批,重庆,文科
4215,中南民族大学,经济学,2,538,542,2019,本科一批,重庆,文科
4215,中南民族大学,金融学,2,538,558,2019,本科一批,重庆,文科
4215,中南民族大学,教育学类,5,538,546,2019,本科一批,重庆,文科
4221,武汉科技大学,国际经济与贸易,2,553,562,2019,本科一批,重庆,文科
4221,武汉科技大学,投资学,2,536,538,2019,本科一批,重庆,文科
4221,武汉科技大学,英语,2,528,548,2019,本科一批,重庆,文科
4221,武汉科技大学,会计学,2,525,530,2019,本科一批,重庆,文科
4222,三峡大学,国际经济与贸易,2,533,537,2019,本科一批,重庆,文科
4222,三峡大学,财务管理,3,530,533,2019,本科一批,重庆,文科
4222,三峡大学,物流管理,2,531,531,2019,本科一批,重庆,文科
4222,三峡大学,法学,2,533,556,2019,本科一批,重庆,文科
4222,三峡大学,英语,2,533,537,2019,本科一批,重庆,文科
4223,中南财经政法大学,法学类,4,591,597,2019,本科一批,重庆,文科
4223,中南财经政法大学,经济与贸易类,2,593,594,2019,本科一批,重庆,文科
4223,中南财经政法大学,汉语言文学,3,587,590,2019,本科一批,重庆,文科
4223,中南财经政法大学,新闻传播学类,1,587,587,2019,本科一批,重庆,文科
4223,中南财经政法大学,经济学,3,591,594,2019,本科一批,重庆,文科
4223,中南财经政法大学,工商管理类,2,588,591,2019,本科一批,重庆,文科
4223,中南财经政法大学,外国语言文学类,5,582,590,2019,本科一批,重庆,文科
4223,中南财经政法大学,会计学,1,598,598,2019,本科一批,重庆,文科
4223,中南财经政法大学,财政学类,2,592,592,2019,本科一批,重庆,文科
4223,中南财经政法大学,金融学类,2,593,594,2019,本科一批,重庆,文科
4223,中南财经政法大学,经济管理试验班,1,583,583,2019,本科一批,重庆,文科
4224,华中科技大学,工商管理类,2,595,595,2019,本科一批,重庆,文科
4224,华中科技大学,新闻传播学类,3,595,600,2019,本科一批,重庆,文科
4224,华中科技大学,中国语言文学类,2,595,595,2019,本科一批,重庆,文科
4225,武汉理工大学,工商管理类,1,576,576,2019,本科一批,重庆,文科
4225,武汉理工大学,社会工作,1,526,526,2019,本科一批,重庆,文科
4225,武汉理工大学,新闻传播学类,1,562,562,2019,本科一批,重庆,文科
4225,武汉理工大学,金融学,1,570,570,2019,本科一批,重庆,文科
4225,武汉理工大学,外国语言文学类,1,563,563,2019,本科一批,重庆,文科
4225,武汉理工大学,思想政治教育,1,569,569,2019,本科一批,重庆,文科
4225,武汉理工大学,汉语国际教育,1,557,557,2019,本科一批,重庆,文科
4229,长江大学,汉语言文学,1,536,536,2019,本科一批,重庆,文科
4229,长江大学,英语（师范类）,2,535,536,2019,本科一批,重庆,文科
4229,长江大学,教育学类（师范类）,1,535,535,2019,本科一批,重庆,文科
4229,长江大学,财务管理,2,534,534,2019,本科一批,重庆,文科
4229,长江大学,社会工作（含司法社工方向）,1,534,534,2019,本科一批,重庆,文科
4301,湘潭大学,国际经济与贸易,2,540,550,2019,本科一批,重庆,文科
4301,湘潭大学,社会学,2,537,549,2019,本科一批,重庆,文科
4301,湘潭大学,电子商务,2,552,556,2019,本科一批,重庆,文科
4301,湘潭大学,历史学,2,544,547,2019,本科一批,重庆,文科
4301,湘潭大学,经济学,2,555,561,2019,本科一批,重庆,文科
4301,湘潭大学,人力资源管理,2,553,565,2019,本科一批,重庆,文科
4301,湘潭大学,旅游管理,2,540,551,2019,本科一批,重庆,文科
4301,湘潭大学,法学,2,540,548,2019,本科一批,重庆,文科
4301,湘潭大学,汉语言文学,2,560,567,2019,本科一批,重庆,文科
4301,湘潭大学,新闻学,2,548,555,2019,本科一批,重庆,文科
4301,湘潭大学,广告学,2,539,552,2019,本科一批,重庆,文科
4301,湘潭大学,英语,3,554,559,2019,本科一批,重庆,文科
4303,湖南大学,法学,3,591,592,2019,本科一批,重庆,文科
4303,湖南大学,英语,1,589,589,2019,本科一批,重庆,文科
4303,湖南大学,金融学类,2,592,594,2019,本科一批,重庆,文科
4303,湖南大学,新闻传播学类,4,590,594,2019,本科一批,重庆,文科
4303,湖南大学,日语,2,589,590,2019,本科一批,重庆,文科
4303,湖南大学,汉语言文学,1,595,595,2019,本科一批,重庆,文科
4305,中南林业科技大学,会计学,2,533,546,2019,本科一批,重庆,文科
4305,中南林业科技大学,金融学,2,536,542,2019,本科一批,重庆,文科
4305,中南林业科技大学,国际经济与贸易,2,532,534,2019,本科一批,重庆,文科
4305,中南林业科技大学,法学,2,535,536,2019,本科一批,重庆,文科
4305,中南林业科技大学,日语,2,535,535,2019,本科一批,重庆,文科
4305,中南林业科技大学,市场营销,2,533,535,2019,本科一批,重庆,文科
4305,中南林业科技大学,人力资源管理,2,534,540,2019,本科一批,重庆,文科
4305,中南林业科技大学,农林经济管理,2,532,534,2019,本科一批,重庆,文科
4305,中南林业科技大学,旅游管理类,4,532,535,2019,本科一批,重庆,文科
4306,湖南中医药大学,中医学（5+3医）,2,558,566,2019,本科一批,重庆,文科
4306,湖南中医药大学,中医学（5年）,2,559,562,2019,本科一批,重庆,文科
4306,湖南中医药大学,中西医临床医学,3,548,560,2019,本科一批,重庆,文科
4306,湖南中医药大学,针灸推拿学,3,552,567,2019,本科一批,重庆,文科
4313,湖南工业大学,会计学,1,532,532,2019,本科一批,重庆,文科
4313,湖南工业大学,广告学,6,528,529,2019,本科一批,重庆,文科
4313,湖南工业大学,国际经济与贸易,1,532,532,2019,本科一批,重庆,文科
4313,湖南工业大学,财务管理,1,528,528,2019,本科一批,重庆,文科
4313,湖南工业大学,金融工程,1,531,531,2019,本科一批,重庆,文科
4313,湖南工业大学,翻译,4,527,532,2019,本科一批,重庆,文科
4313,湖南工业大学,工商管理类,1,532,532,2019,本科一批,重庆,文科
4314,南华大学,护理学,5,528,536,2019,本科一批,重庆,文科
4314,南华大学,人力资源管理,2,530,543,2019,本科一批,重庆,文科
4314,南华大学,英语,3,530,531,2019,本科一批,重庆,文科
4315,中南大学,金融学类（经济管理类）,4,591,594,2019,本科一批,重庆,文科
4315,中南大学,法学类,2,591,592,2019,本科一批,重庆,文科
4315,中南大学,中国语言文学类,5,589,593,2019,本科一批,重庆,文科
4315,中南大学,外国语言文学类,3,590,592,2019,本科一批,重庆,文科
4320,1 长沙理工大学,会计学,2,549,554,2019,本科一批,重庆,文科
4320,1 长沙理工大学,财务管理,2,539,539,2019,本科一批,重庆,文科
4320,1 长沙理工大学,法学,2,537,538,2019,本科一批,重庆,文科
4320,1 长沙理工大学,汉语言文学,2,539,543,2019,本科一批,重庆,文科
4320,长沙理工大学,新闻学,3,537,539,2019,本科一批,重庆,文科
4320,长沙理工大学,英语,2,538,539,2019,本科一批,重庆,文科
4320,长沙理工大学,翻译,2,536,544,2019,本科一批,重庆,文科
4321,湖南科技大学,地理科学,2,531,535,2019,本科一批,重庆,文科
4321,湖南科技大学,汉语言文学,4,536,537,2019,本科一批,重庆,文科
4321,湖南科技大学,历史学,3,535,536,2019,本科一批,重庆,文科
4321,湖南科技大学,新闻学,2,533,534,2019,本科一批,重庆,文科
4321,湖南科技大学,广告学,3,531,537,2019,本科一批,重庆,文科
4321,湖南科技大学,思想政治教育,3,533,535,2019,本科一批,重庆,文科
4321,湖南科技大学,汉语国际教育,2,538,538,2019,本科一批,重庆,文科
4321,湖南科技大学,教育学,2,533,534,2019,本科一批,重庆,文科
4321,湖南科技大学,应用心理学,2,541,546,2019,本科一批,重庆,文科
4321,湖南科技大学,小学教育,3,538,541,2019,本科一批,重庆,文科
4321,湖南科技大学,国际经济与贸易,2,540,544,2019,本科一批,重庆,文科
4321,湖南科技大学,市场营销,2,535,537,2019,本科一批,重庆,文科
4321,湖南科技大学,旅游管理,3,531,535,2019,本科一批,重庆,文科
4321,湖南科技大学,人力资源管理,2,532,532,2019,本科一批,重庆,文科
4321,湖南科技大学,电子商务,2,532,533,2019,本科一批,重庆,文科
4321,湖南科技大学,一金融工程,2,532,533,2019,本科一批,重庆,文科
4321,湖南科技大学,法学,3,533,536,2019,本科一批,重庆,文科
4321,湖南科技大学,公共事业管理,2,533,533,2019,本科一批,重庆,文科
4367,湖南师范大学,英语,2,575,575,2019,本科一批,重庆,文科
4367,湖南师范大学,新闻学,3,570,572,2019,本科一批,重庆,文科
4367,湖南师范大学,历史学,2,571,571,2019,本科一批,重庆,文科
4367,湖南师范大学,国际经济与贸易,2,570,571,2019,本科一批,重庆,文科
4367,湖南师范大学,汉语言文学,2,574,574,2019,本科一批,重庆,文科
4367,湖南师范大学,思想政治教育,2,571,572,2019,本科一批,重庆,文科
4367,湖南师范大学,汉语国际教育,2,571,574,2019,本科一批,重庆,文科
4367,湖南师范大学,编辑出版学,2,570,570,2019,本科一批,重庆,文科
4367,湖南师范大学,网络与新媒体,2,572,573,2019,本科一批,重庆,文科
4367,湖南师范大学,法学,4,570,571,2019,本科一批,重庆,文科
4367,湖南师范大学,行政管理,2,569,569,2019,本科一批,重庆,文科
4367,湖南师范大学,哲学,2,538,577,2019,本科一批,重庆,文科
4367,湖南师范大学,旅游管理,2,569,570,2019,本科一批,重庆,文科
4367,湖南师范大学,翻译,2,572,574,2019,本科一批,重庆,文科
4367,湖南师范大学,日语,2,569,573,2019,本科一批,重庆,文科
4401,中山大学,法学,3,606,612,2019,本科一批,重庆,文科
4401,中山大学,公共管理类,2,609,611,2019,本科一批,重庆,文科
4401,中山大学,日语,2,604,608,2019,本科一批,重庆,文科
4401,中山大学,经济学类,2,605,615,2019,本科一批,重庆,文科
4401,中山大学,工商管理类,2,606,606,2019,本科一批,重庆,文科
4401,中山大学,人类学,1,609,609,2019,本科一批,重庆,文科
4401,中山大学,旅游管理类,1,607,607,2019,本科一批,重庆,文科
4401,中山大学,汉语言文学（广州）,3,604,606,2019,本科一批,重庆,文科
4401,中山大学,社会学,2,604,605,2019,本科一批,重庆,文科
4401,中山大学,新闻传播学类,2,606,606,2019,本科一批,重庆,文科
4401,中山大学,金融学,2,604,609,2019,本科一批,重庆,文科
4401,中山大学,英语,1,604,604,2019,本科一批,重庆,文科
4403,华南理工大学,商务英语,2,583,589,2019,本科一批,重庆,文科
4403,华南理工大学,会展经济与管理,1,573,573,2019,本科一批,重庆,文科
4403,华南理工大学,广告学,1,589,589,2019,本科一批,重庆,文科
4403,华南理工大学,日语,1,575,575,2019,本科一批,重庆,文科
4403,华南理工大学,金融学,2,589,592,2019,本科一批,重庆,文科
4403,华南理工大学,工商管理类,1,592,592,2019,本科一批,重庆,文科
4403,华南理工大学,传播学（2加2联合班）,1,591,591,2019,本科一批,重庆,文科
4403,华南理工大学,法学（卓越法律班）,1,583,583,2019,本科一批,重庆,文科
4406,广州中医药大学,中医学,2,568,580,2019,本科一批,重庆,文科
4406,广州中医药大学,康复治疗学,1,547,547,2019,本科一批,重庆,文科
4406,广州中医药大学,应用心理学,1,547,547,2019,本科一批,重庆,文科
4406,广州中医药大学,国际经济与贸易,1,533,533,2019,本科一批,重庆,文科
4406,广州中医药大学,公共事业管理,1,541,541,2019,本科一批,重庆,文科
4406,广州中医药大学,护理学,2,535,540,2019,本科一批,重庆,文科
4406,广州中医药大学,英语,2,536,543,2019,本科一批,重庆,文科
4407,广州大学,经济学,2,559,561,2019,本科一批,重庆,文科
4407,广州大学,法学,3,554,557,2019,本科一批,重庆,文科
4407,广州大学,英语,2,551,552,2019,本科一批,重庆,文科
4407,广州大学,地理科学,2,551,557,2019,本科一批,重庆,文科
4407,广州大学,地理信息科学,2,550,551,2019,本科一批,重庆,文科
4413,广东外语外贸大学,英语,1,595,595,2019,本科一批,重庆,文科
4413,广东外语外贸大学,国际商务,1,579,579,2019,本科一批,重庆,文科
4413,广东外语外贸大学,塞尔维亚语,1,578,578,2019,本科一批,重庆,文科
4413,广东外语外贸大学,日语,1,576,576,2019,本科一批,重庆,文科
4413,广东外语外贸大学,印度尼西亚语,1,575,575,2019,本科一批,重庆,文科
4413,广东外语外贸大学,中国语言文学类（一年后根据学校规定 进行专业分流）,2,574,574,2019,本科一批,重庆,文科
4413,广东外语外贸大学,翻译,1,588,588,2019,本科一批,重庆,文科
4413,广东外语外贸大学,工商管理类（商学院且一年后根据学校 规定进行专业分流）,3,575,577,2019,本科一批,重庆,文科
4413,广东外语外贸大学,金融学类（一年后根据学校规定进行专 业分流）,1,584,584,2019,本科一批,重庆,文科
4413,广东外语外贸大学,法学,1,576,576,2019,本科一批,重庆,文科
4413,广东外语外贸大学,政治学类（一年后根据学校规定进行专 业分流）,1,574,574,2019,本科一批,重庆,文科
4413,广东外语外贸大学,新闻传播学类（一年后根据学校规定进 行专业分流）,1,577,577,2019,本科一批,重庆,文科
4414,广东工业大学,工商管理类,5,529,556,2019,本科一批,重庆,文科
4431,深圳大学,广告学,1,580,580,2019,本科一批,重庆,文科
4431,深圳大学,法学,2,578,586,2019,本科一批,重庆,文科
4431,深圳大学,工商管理,2,579,582,2019,本科一批,重庆,文科
4431,深圳大学,人力资源管理,1,579,579,2019,本科一批,重庆,文科
4431,深圳大学,国际经济与贸易,3,579,580,2019,本科一批,重庆,文科
4431,深圳大学,会计学,1,587,587,2019,本科一批,重庆,文科
4431,深圳大学,英语,1,579,579,2019,本科一批,重庆,文科
4440,南方医科大学,中医学,2,563,563,2019,本科一批,重庆,文科
4440,南方医科大学,护理学,2,560,560,2019,本科一批,重庆,文科
4440,南方医科大学,助产学,一 2,558,568,2019,本科一批,重庆,文科
4440,南方医科大学,外国语言文学类,2,559,561,2019,本科一批,重庆,文科
4440,南方医科大学,法学,1,557,557,2019,本科一批,重庆,文科
4447,华南师范大学,历史学（师范）,3,566,569,2019,本科一批,重庆,文科
4447,华南师范大学,汉语言文学（师范）,3,567,575,2019,本科一批,重庆,文科
4468,北京师范大学一香港浸会大 学联合国际学院,工商管理类（中外合作办学）（按大类招 生）,3,530,539,2019,本科一批,重庆,文科
4468,北京师范大学一香港浸会大 学联合国际学院,工商管理类（中外合作办学）（按专业招 生）,2,538,548,2019,本科一批,重庆,文科
4468,北京师范大学一香港浸会大 学联合国际学院,经济学类（中外合作办学）,2,530,532,2019,本科一批,重庆,文科
4474,中山大学（民族班）,外国语言文学类,2,591,598,2019,本科一批,重庆,文科
4527,广西大学,公共事业管理,5,557,562,2019,本科一批,重庆,文科
4527,广西大学,新闻传播学类,4,559,562,2019,本科一批,重庆,文科
4527,广西大学,汉语言文学,4,560,564,2019,本科一批,重庆,文科
4527,广西大学,经济学类,4,558,564,2019,本科一批,重庆,文科
4527,广西大学,法学,4,555,557,2019,本科一批,重庆,文科
4573,广西大学,工商管理（中美校际交流）,2,545,551,2019,本科一批,重庆,文科
4573,广西大学,金融学（中美校际交流）,2,537,544,2019,本科一批,重庆,文科
4602,海南大学,中国语言文学类,3,556,564,2019,本科一批,重庆,文科
4602,海南大学,旅游管理类,3,555,557,2019,本科一批,重庆,文科
4602,海南大学,金融学,1,568,568,2019,本科一批,重庆,文科
4602,海南大学,法学,1,560,560,2019,本科一批,重庆,文科
4602,海南大学,国际经济与贸易,1,560,560,2019,本科一批,重庆,文科
4602,海南大学,外国语言文学类,15,554,568,2019,本科一批,重庆,文科
4602,海南大学,思想政治教育,3,535,558,2019,本科一批,重庆,文科
4602,海南大学,公共管理类,3,554,559,2019,本科一批,重庆,文科
4602,海南大学,农林经济管理,1,555,555,2019,本科一批,重庆,文科
4602,海南大学,新闻传播学类,2,557,557,2019,本科一批,重庆,文科
4602,海南大学,工商管理类,5,559,562,2019,本科一批,重庆,文科
4602,海南大学,日语,2,559,559,2019,本科一批,重庆,文科
4621,海南大学,旅游管理类（中外合作办学）（会展经济 与管理）,3,535,543,2019,本科一批,重庆,文科
4621,海南大学,旅游管理类（中外合作办学）（酒店管理）,6,527,539,2019,本科一批,重庆,文科
4621,海南大学,公共管理类（中外合作办学）,2,526,529,2019,本科一批,重庆,文科
4621,海南大学,地理科学类（中外合作办学）,2,526,535,2019,本科一批,重庆,文科
5001,重庆大学,经济学类,7,591,595,2019,本科一批,重庆,文科
5001,重庆大学,公共管理类,11,586,593,2019,本科一批,重庆,文科
5001,重庆大学,人文科学试验班,2,590,593,2019,本科一批,重庆,文科
5001,重庆大学,外国语言文学类,27,583,597,2019,本科一批,重庆,文科
5001,重庆大学,法学类,10,586,599,2019,本科一批,重庆,文科
5001,重庆大学,工商管理类,10,589,596,2019,本科一批,重庆,文科
5001,重庆大学,风景园林,2,592,594,2019,本科一批,重庆,文科
5001,重庆大学,新闻传播学类,16,583,593,2019,本科一批,重庆,文科
5001,重庆大学,会计学（ACCA）,4,592,594,2019,本科一批,重庆,文科
5002,重庆邮电大学,法学类,6,541,547,2019,本科一批,重庆,文科
5002,重庆邮电大学,外国语言文学类,26,536,541,2019,本科一批,重庆,文科
5003,重庆交通大学,工商管理类,79,528,539,2019,本科一批,重庆,文科
5003,重庆交通大学,国际经济与贸易,28,528,535,2019,本科一批,重庆,文科
5003,重庆交通大学,经济学,33,528,538,2019,本科一批,重庆,文科
5003,重庆交通大学,知识产权,23,528,541,2019,本科一批,重庆,文科
5003,重庆交通大学,外国语言文学类,55,528,541,2019,本科一批,重庆,文科
5003,重庆交通大学,新闻传播学类,54,527,548,2019,本科一批,重庆,文科
5003,重庆交通大学,旅游管理,50,525,538,2019,本科一批,重庆,文科
5005,重庆医科大学,临床医学,55,567,598,2019,本科一批,重庆,文科
5005,重庆医科大学,儿科学,10,573,592,2019,本科一批,重庆,文科
5005,重庆医科大学,预防医学,16,564,576,2019,本科一批,重庆,文科
5006,西南大学,学前教育,4,574,591,2019,本科一批,重庆,文科
5006,西南大学,日语,3,575,580,2019,本科一批,重庆,文科
5006,西南大学,俄语,5,571,579,2019,本科一批,重庆,文科
5006,西南大学,新闻学,15,572,581,2019,本科一批,重庆,文科
5006,西南大学,德语,5,574,579,2019,本科一批,重庆,文科
5006,西南大学,思想政治教育,14,570,577,2019,本科一批,重庆,文科
5006,西南大学,中国语言文学类,31,574,591,2019,本科一批,重庆,文科
5006,西南大学,工商管理类,36,572,586,2019,本科一批,重庆,文科
5006,西南大学,教育学（晏阳初实验班）,3,580,593,2019,本科一批,重庆,文科
5006,西南大学,经济学类,14,579,589,2019,本科一批,重庆,文科
5006,西南大学,应用心理学,5,587,595,2019,本科一批,重庆,文科
5006,西南大学,历史学类,20,568,582,2019,本科一批,重庆,文科
5006,西南大学,文化产业管理,20,568,583,2019,本科一批,重庆,文科
5006,西南大学,地理科学类,13,571,581,2019,本科一批,重庆,文科
5006,西南大学,英语,10,581,596,2019,本科一批,重庆,文科
5006,西南大学,农业经济管理类,11,568,578,2019,本科一批,重庆,文科
5006,西南大学,法学,18,570,580,2019,本科一批,重庆,文科
5006,西南大学,公共管理类,46,555,578,2019,本科一批,重庆,文科
5028,西南大学,心理学类（中外合作办学）,9,559,569,2019,本科一批,重庆,文科
5052,西南大学,经济学类（中外合作办学）,5,555,569,2019,本科一批,重庆,文科
5007,重庆师范大学,英语,70,550,568,2019,本科一批,重庆,文科
5007,重庆师范大学,汉语言文学,195,545,574,2019,本科一批,重庆,文科
5007,重庆师范大学,思想政治教育,119,538,555,2019,本科一批,重庆,文科
5007,重庆师范大学,工商管理类,80,527,562,2019,本科一批,重庆,文科
5007,重庆师范大学,新闻学,22,539,550,2019,本科一批,重庆,文科
5007,重庆师范大学,历史学,90,539,563,2019,本科一批,重庆,文科
5007,重庆师范大学,特殊教育,10,536,572,2019,本科一批,重庆,文科
5007,重庆师范大学,学前教育,47,537,555,2019,本科一批,重庆,文科
5007,重庆师范大学,教育学,19,544,553,2019,本科一批,重庆,文科
5007,重庆师范大学,地理科学,35,543,569,2019,本科一批,重庆,文科
5011,四川外国语大学,翻译,25,542,568,2019,本科一批,重庆,文科
5011,四川外国语大学,英语,153,540,573,2019,本科一批,重庆,文科
5011,四川外国语大学,商务英语,84,537,564,2019,本科一批,重庆,文科
5012,西南政法大学,政治学与行政学,18,551,557,2019,本科一批,重庆,文科
5012,西南政法大学,新闻传播学类,73,551,573,2019,本科一批,重庆,文科
5012,西南政法大学,工商管理类,114,542,569,2019,本科一批,重庆,文科
5012,西南政法大学,金融学,57,551,566,2019,本科一批,重庆,文科
5012,西南政法大学,英语,87,542,561,2019,本科一批,重庆,文科
5012,西南政法大学,行政管理,40,549,565,2019,本科一批,重庆,文科
5012,西南政法大学,思想政治教育,30,543,562,2019,本科一批,重庆,文科
5012,西南政法大学,公共事业管理,20,543,559,2019,本科一批,重庆,文科
5012,西南政法大学,哲学,8,545,561,2019,本科一批,重庆,文科
5012,西南政法大学,国际经济与贸易,43,548,569,2019,本科一批,重庆,文科
5012,西南政法大学,社会工作,15,542,551,2019,本科一批,重庆,文科
5012,西南政法大学,法学,321,556,591,2019,本科一批,重庆,文科
